date,bit,rate
2016-09-11,621.65002,0
2016-09-12,609.66998,-0.019271358
2016-09-13,610.91998,-0.01726058
2016-09-14,608.82001,-0.020638638
2016-09-15,610.38,-0.018129204
2016-09-16,609.10999,-0.02017217
2016-09-17,607.03998,-0.023502034
2016-09-18,611.58002,-0.016198825
2016-09-19,610.19,-0.018434842
2016-09-20,608.65997,-0.020896082
2016-09-21,598.88,-0.036628359
2016-09-22,597.41998,-0.038976979
2016-09-23,594.08002,-0.044349713
2016-09-24,603.88,-0.028585248
2016-09-25,601.73999,-0.032027716
2016-09-26,598.97998,-0.036467529
2016-09-27,605.96002,-0.025239282
2016-09-28,605.66998,-0.025705847
2016-09-29,603.84998,-0.028633539
2016-09-30,609.39001,-0.019721724
2016-10-01,614.82001,-0.010986905
2016-10-02,612.97998,-0.013946819
2016-10-03,611.84998,-0.015764562
2016-10-04,609.62,-0.019351757
2016-10-05,607.17999,-0.023276811
2016-10-06,612.08002,-0.015394514
2016-10-07,617.21002,-0.007142282
2016-10-08,614.73999,-0.011115627
2016-10-09,615.65002,-0.009651733
2016-10-10,617.53998,-0.006611501
2016-10-11,614.77002,-0.01106732
2016-10-12,635.01001,0.021491176
2016-10-13,635.96002,0.023019383
2016-10-14,634.02002,0.019898656
2016-10-15,637.94,0.026204423
2016-10-16,641.41998,0.031802396
2016-10-17,638.96997,0.027861255
2016-10-18,636.28998,0.023550164
2016-10-19,629.25,0.012225496
2016-10-20,627.71997,0.009764256
2016-10-21,631.91998,0.016520485
2016-10-22,655.47998,0.054419623
2016-10-23,653.25,0.050832428
2016-10-24,651.39001,0.047840407
2016-10-25,655.31,0.05414619
2016-10-26,651.45001,0.047936924
2016-10-27,682.21997,0.097434164
2016-10-28,687.67999,0.106217273
2016-10-29,685.90997,0.10336998
2016-10-30,698,0.12281827
2016-10-31,702,0.129252759
2016-11-01,697.01001,0.12122575
2016-11-02,733.33002,0.179650923
2016-11-03,686.16998,0.103788238
2016-11-04,683.69,0.099798887
2016-11-05,704.78998,0.133740782
2016-11-06,712,0.14533898
2016-11-07,709.96002,0.142057423
2016-11-08,708.96997,0.140464807
2016-11-09,720.92999,0.15970396
2016-11-10,721.5,0.160620891
2016-11-11,715.45001,0.150888743
2016-11-12,703.71002,0.132003535
2016-11-13,702.28003,0.129703221
2016-11-14,706.46002,0.136427246
2016-11-15,710.90997,0.143585534
2016-11-16,711.72998,0.14490462
2016-11-17,736.96002,0.185490222
2016-11-18,747.52002,0.202477272
2016-11-19,748.97998,0.204825796
2016-11-20,729.06,0.172782074
2016-11-21,738.53003,0.188015775
2016-11-22,736.96997,0.185506227
2016-11-23,741.63,0.193002455
2016-11-24,737.45001,0.18627843
2016-11-25,735.64001,0.183366824
2016-11-26,733.66998,0.18019779
2016-11-27,727.96002,0.171012622
2016-11-28,727.31,0.169966986
2016-11-29,732.71002,0.178653577
2016-11-30,742.69,0.194707594
2016-12-01,742.04999,0.19367806
2016-12-02,772.42999,0.242548002
2016-12-03,764.33002,0.22951821
2016-12-04,762.96997,0.227330404
2016-12-05,754.63,0.213914543
2016-12-06,756.62,0.217115701
2016-12-07,758.98999,0.22092812
2016-12-08,769.71997,0.238188603
2016-12-09,770.02002,0.23867127
2016-12-10,769.08002,0.237159166
2016-12-11,777,0.249899421
2016-12-12,777,0.249899421
2016-12-13,777.98999,0.251491941
2016-12-14,774.89001,0.246505244
2016-12-15,776.75,0.249497265
2016-12-16,775.88,0.248097764
2016-12-17,788.70001,0.268720316
2016-12-18,788.40002,0.268237746
2016-12-19,788.66998,0.268672009
2016-12-20,793.09003,0.2757822
2016-12-21,824.21002,0.325842505
2016-12-22,834.96997,0.343151199
2016-12-23,901.31,0.449867242
2016-12-24,891.60999,0.434263591
2016-12-25,892.59998,0.435856111
2016-12-26,897.33002,0.443464958
2016-12-27,930.37,0.496613802
2016-12-28,930.34003,0.496565592
2016-12-29,963.38,0.54971442
2016-12-30,952.15002,0.531649625
2016-12-31,958.12,0.541253067
2017-01-01,997.71997,0.604954457
2017-01-02,1015.97,0.634311859
2017-01-03,1013.42,0.630209873
2017-01-04,1126.76,0.812531109
2017-01-05,994.66998,0.600048175
2017-01-06,999.65002,0.608059178
2017-01-07,896.83002,0.442660647
2017-01-08,908.14001,0.460854147
2017-01-09,910.48999,0.464634377
2017-01-10,906.04999,0.457492095
2017-01-11,785.21997,0.263122247
2017-01-12,780.91998,0.256205188
2017-01-13,826.28998,0.329188375
2017-01-14,817.90997,0.315708105
2017-01-15,819.54999,0.318346278
2017-01-16,830.5,0.335960707
2017-01-17,903.84003,0.453937104
2017-01-18,906.59998,0.458376821
2017-01-19,895.79889,0.441001948
2017-01-20,893.62109,0.437498691
2017-01-21,895.64001,0.44074637
2017-01-22,918.60364,0.477686175
2017-01-23,922.07361,0.483268045
2017-01-24,919.96997,0.479884083
2017-01-25,893.04565,0.436573025
2017-01-26,915.95624,0.473427508
2017-01-27,915.04999,0.471969694
2017-01-28,920.31226,0.480434699
2017-01-29,915.93298,0.473390092
2017-01-30,912.19,0.467369051
2017-01-31,964.70605,0.551847533
2017-02-01,979.70386,0.575973343
2017-02-02,983.41998,0.581951176
2017-02-03,1013.027,0.629577684
2017-02-04,1030.9994,0.658488485
2017-02-05,1034.0699,0.66342776
2017-02-06,1024.0138,0.647251294
2017-02-07,1050.11,0.68923022
2017-02-08,1052.84,0.693621758
2017-02-09,976.10303,0.570180968
2017-02-10,999.10352,0.607180066
2017-02-11,997.59003,0.604745432
2017-02-12,1000.6046,0.609594736
2017-02-13,999.87738,0.608424914
2017-02-14,1001.2,0.61055251
2017-02-15,1012.326,0.62845004
2017-02-16,1035.2081,0.665258693
2017-02-17,1035.2,0.665245663
2017-02-18,1056.6371,0.699729858
2017-02-19,1052.7793,0.693524115
2017-02-20,1050.87,0.690452773
2017-02-21,1123.7885,0.807751088
2017-02-22,1123.2231,0.806841573
2017-02-23,1130.01,0.817759131
2017-02-24,1174.8662,0.889915808
2017-02-25,1150.6057,0.85088983
2017-02-26,1150.37,0.850510678
2017-02-27,1190.752,0.915470058
2017-02-28,1187.5653,0.910343862
2017-03-01,1190.89,0.915692048
2017-03-02,1259.4108,1.025916126
2017-03-03,1285.14,1.067304687
2017-03-04,1287,1.070296724
2017-03-05,1270.9333,1.044451474
2017-03-06,1275.1974,1.0513108
2017-03-07,1279.5,1.058232058
2017-03-08,1157.3933,0.861808514
2017-03-09,1192.4691,0.918232223
2017-03-10,1192.09,0.917622395
2017-03-11,1179.1599,0.896822749
2017-03-12,1227.4946,0.974575019
2017-03-13,1227.6801,0.974873418
2017-03-14,1245.3707,1.00333091
2017-03-15,1257.3997,1.022681026
2017-03-16,1257,1.022038059
2017-03-17,1091.1719,0.755283302
2017-03-18,952.23236,0.531782079
2017-03-19,967.69,0.556647581
2017-03-20,1049.0845,0.687580578
2017-03-21,1118.63,0.799453011
2017-03-22,1113,0.790396468
2017-03-23,1038.7889,0.671018848
2017-03-24,941.91974,0.51519297
2017-03-25,927.92999,0.492688748
2017-03-26,956.78632,0.53910768
2017-03-27,1037.2292,0.66850988
2017-03-28,1041.04,0.674640017
2017-03-29,1040.5754,0.673892651
2017-03-30,1037.9045,0.669596182
2017-03-31,1034.74,0.664505697
2017-04-01,1086.9296,0.748459045
2017-04-02,1099.1691,0.768147775
2017-04-03,1079.99,0.73729585
2017-04-04,1141.6003,0.836403544
2017-04-05,1133.0793,0.822696475
2017-04-06,1133.53,0.823421481
2017-04-07,1190.4542,0.914991011
2017-04-08,1181.1498,0.900023746
2017-04-09,1184.03,0.9046569
2017-04-10,1207.7449,0.942805214
2017-04-11,1226.6171,0.973163453
2017-04-12,1219.09,0.961055193
2017-04-13,1180.0237,0.898212277
2017-04-14,1185.26,0.906635505
2017-04-15,1170.36,0.882667035
2017-04-16,1186.9274,0.909317722
2017-04-17,1205.6349,0.939411021
2017-04-18,1176.97,0.893300028
2017-04-19,1217.9301,0.959189352
2017-04-20,1241.6863,0.997404102
2017-04-21,1236.63,0.989270426
2017-04-22,1261.3113,1.028973312
2017-04-23,1257.9882,1.0236277
2017-04-24,1240.84,0.996042725
2017-04-25,1279.4147,1.058094842
2017-04-26,1309.1099,1.105863199
2017-04-27,1288.02,1.071937519
2017-04-28,1331.2944,1.141549678
2017-04-29,1334.979,1.147476807
2017-04-30,1333,1.144293344
2017-05-01,1417.1729,1.279695736
2017-05-02,1452.0763,1.335842119
2017-05-03,1447.55,1.328561013
2017-05-04,1508.2921,1.426272101
2017-05-05,1533.3351,1.466556826
2017-05-06,1518.75,1.443094911
2017-05-07,1535.8684,1.470631948
2017-05-08,1640.6193,1.639136568
2017-05-09,1651.1,1.655996054
2017-05-10,1762.8862,1.835817813
2017-05-11,1820.9906,1.929285838
2017-05-12,1829,1.942169937
2017-05-13,1771.92,1.850349784
2017-05-14,1776.3165,1.857422091
2017-05-15,1780,1.863347451
2017-05-16,1739.032,1.797445418
2017-05-17,1807.4851,1.907560592
2017-05-18,1783.98,1.869749767
2017-05-19,1961.5205,2.15534535
2017-05-20,2052.9097,2.302356043
2017-05-21,2008.84,2.231464547
2017-05-22,2090.6624,2.363085873
2017-05-23,2287.7102,2.680061331
2017-05-24,2256.3201,2.62956652
2017-05-25,2387.2063,2.840112963
2017-05-26,2211.9768,2.558234905
2017-05-27,2279.8201,2.667369141
2017-05-28,2192.9807,2.527677358
2017-05-29,2275.9307,2.661112566
2017-05-30,2290.02,2.683776926
2017-05-31,2285.9338,2.677203775
2017-06-01,2399.2427,2.859474982
2017-06-02,2409.9299,2.876666649
2017-06-03,2525.7651,3.063001719
2017-06-04,2516.1731,3.047571815
2017-06-05,2529.53,3.069058021
2017-06-06,2883.3137,3.638162322
2017-06-07,2664.9209,3.286850823
2017-06-08,2683.03,3.315981523
2017-06-09,2827.4912,3.548365011
2017-06-10,2845.3728,3.577129749
2017-06-11,2898.6299,3.6628003
2017-06-12,2657.675,3.275194908
2017-06-13,2748.1851,3.420791461
2017-06-14,2706,3.352931574
2017-06-15,2442.4802,2.929027783
2017-06-16,2464.9597,2.965188805
2017-06-17,2477.9399,2.986069043
2017-06-18,2507.3892,3.033441839
2017-06-19,2617.2102,3.210102334
2017-06-20,2600,3.182417625
2017-06-21,2671.0432,3.296699291
2017-06-22,2727.2881,3.387176083
2017-06-23,2713.48,3.364964068
2017-06-24,2589.1648,3.164987882
2017-06-25,2512.3662,3.041447952
2017-06-26,2502.03,3.024820911
2017-06-27,2517.9031,3.050354732
2017-06-28,2585.3491,3.158849862
2017-06-29,2558.3,3.11533808
2017-06-30,2477.6414,2.985588869
2017-07-01,2501.1914,3.023471921
2017-07-02,2421.26,2.894892499
2017-07-03,2561.2253,3.120043783
2017-07-04,2599.7297,3.181982814
2017-07-05,2598.8899,3.180631893
2017-07-06,2609.9678,3.198452049
2017-07-07,2491.2012,3.007401464
2017-07-08,2502.8601,3.026156229
2017-07-09,2536.239,3.079850267
2017-07-10,2366.1702,2.806273826
2017-07-11,2327.0901,2.743408711
2017-07-12,2385.7485,2.837767913
2017-07-13,2354.7834,2.787956767
2017-07-14,2338.49,2.761746843
2017-07-15,2058.9956,2.312145956
2017-07-16,1931.2144,2.106594286
2017-07-17,1910.96,2.074012609
2017-07-18,2320.1223,2.732200153
2017-07-19,2264.7656,2.643152139
2017-07-20,2265.21,2.643867011
2017-07-21,2682.1953,3.314638806
2017-07-22,2807.6099,3.516383511
2017-07-23,2825.51,3.545178009
2017-07-24,2751.821,3.42664025
2017-07-25,2560.9978,3.119677821
2017-07-26,2564.3,3.124989813
2017-07-27,2647.625,3.259028255
2017-07-28,2781.6365,3.474602124
2017-07-29,2784.8,3.479691
2017-07-30,2745.9553,3.417204555
2017-07-31,2866.4316,3.611005401
2017-08-01,2862.8999,3.605324231
2017-08-02,2693.634,3.333039352
2017-08-03,2794.1177,3.494679659
2017-08-04,2790,3.488055836
2017-08-05,3218.115,4.176731113
2017-08-06,3252.5625,4.232144125
2017-08-07,3210.2,4.163998869
2017-08-08,3457.3743,4.561608926
2017-08-09,3357.3264,4.400669657
2017-08-10,3340.28,4.37324844
2017-08-11,3632.5066,4.843330625
2017-08-12,3852.803,5.197704297
2017-08-13,3868.52,5.222987011
2017-08-14,4282.9922,5.889716178
2017-08-15,4217.0283,5.783605187
2017-08-16,4179.9702,5.723992706
2017-08-17,4328.7256,5.963283939
2017-08-18,4130.4399,5.644317167
2017-08-19,4104.71,5.60292748
2017-08-20,4157.958,5.688583393
2017-08-21,4043.7219,5.504820671
2017-08-22,3986.28,5.412418357
2017-08-23,4174.9502,5.715917422
2017-08-24,4340.3169,5.981929961
2017-08-25,4331.77,5.968181228
2017-08-26,4360.5132,6.014418177
2017-08-27,4354.3081,6.004436516
2017-08-28,4339.0498,5.979891676
2017-08-29,4607.9854,6.412507443
2017-08-30,4594.9878,6.391599215
2017-08-31,4582.52,6.371543236
2017-09-01,4911.7402,6.901134146
2017-09-02,4580.3877,6.368113171
2017-09-03,4585.5698,6.376449212
2017-09-04,4344.0981,5.988012483
2017-09-05,4488.7202,6.220654799
2017-09-06,4385.02,6.053840359
2017-09-07,4654.6587,6.487587148
2017-09-08,4310.75,5.934367991
2017-09-09,4312.2598,5.936796688
2017-09-10,4329.9551,5.96526174
2017-09-11,4248.0898,5.833571404
2017-09-12,4198.5898,5.753944607
2017-09-13,3961.2712,5.372188647
2017-09-14,3319.6299,4.340030231
2017-09-15,3216.4299,4.174020424
2017-09-16,3763.626,5.054252198
2017-09-17,3746.0608,5.025996428
2017-09-18,3678.53,4.917364886
2017-09-19,3943.4133,5.343462034
2017-09-20,3977.5618,5.398394067
2017-09-21,3894.48,5.264746843
2017-09-22,3637.5024,4.85136698
2017-09-23,3776.387,5.074779825
2017-09-24,3777.6201,5.076763417
2017-09-25,3942.5549,5.342081192
2017-09-26,3910.3074,5.290207149
2017-09-27,3881,5.243062616
2017-09-28,4201.9893,5.759413118
2017-09-29,4193.5747,5.745877206
2017-09-30,4164.27,5.698737016
2017-10-01,4360.7231,6.014755827
2017-10-02,4386.8838,6.056838509
2017-10-03,4394.0698,6.068398067
2017-10-04,4225.1748,5.796709827
2017-10-05,4338.8521,5.979573651
2017-10-06,4318.5801,5.946963663
2017-10-07,4376.1919,6.039639281
2017-10-08,4602.2808,6.403330897
2017-10-09,4605.6602,6.408767074
2017-10-10,4782.2798,6.692881277
2017-10-11,4819.4858,6.752731674
2017-10-12,4822.1699,6.757049376
2017-10-13,5563.8066,7.950062609
2017-10-14,5739.439,8.23258878
2017-10-15,5825.9902,8.371816959
2017-10-16,5711.2061,8.187172712
2017-10-17,5603.7129,8.014256768
2017-10-18,5594.6602,7.999694394
2017-10-19,5727.6333,8.21359787
2017-10-20,5979.46,8.618691881
2017-10-21,5986.4399,8.629919903
2017-10-22,5983.1846,8.624683355
2017-10-23,5876.0801,8.452392682
2017-10-24,5900.5898,8.491819529
2017-10-25,5669.6226,8.120280572
2017-10-26,5893.1382,8.47983272
2017-10-27,5889.8198,8.474494668
2017-10-28,5776.6968,8.292522503
2017-10-29,6155.4341,8.901767718
2017-10-30,6136.4902,8.871294141
2017-10-31,6388.645,9.276915941
2017-11-01,6665.3066,9.721959922
2017-11-02,6751.98,9.861384674
2017-11-03,7197.7202,10.57841224
2017-11-04,7437.5435,10.96419731
2017-11-05,7365.9902,10.84909509
2017-11-06,6989.0718,10.2427758
2017-11-07,7092.1274,10.40855332
2017-11-08,7128.6401,10.46728846
2017-11-09,7158.0371,10.51457712
2017-11-10,6719.3979,9.808972386
2017-11-11,6569.2202,9.567393209
2017-11-12,5716.3018,8.195369768
2017-11-13,6550.2275,9.536841131
2017-11-14,6493.6299,9.445796978
2017-11-15,7301.4297,10.74524164
2017-11-16,7815.0308,11.57143175
2017-11-17,7868.77,11.65787782
2017-11-18,7817.1406,11.57482562
2017-11-19,8007.6543,11.88129018
2017-11-20,8049.7202,11.94895832
2017-11-21,8059.7998,11.96517259
2017-11-22,8268.0352,12.30014467
2017-11-23,8236.7197,12.24976986
2017-11-24,8250.9785,12.27270688
2017-11-25,8707.4072,13.00692821
2017-11-26,8768.7998,13.1056857
2017-11-27,9718.2949,14.63306457
2017-11-28,9952.5088,15.00982624
2017-11-29,9919,14.95592324
2017-11-30,10147.372,15.3232875
2017-12-01,10883.912,16.50810207
2017-12-02,10879.88,16.5016161
2017-12-03,11332.622,17.22990692
2017-12-04,11584.83,17.6356143
2017-12-05,11591.22,17.64589339
2017-12-06,13540.98,20.78232054
2017-12-07,16501.971,25.54543629
2017-12-08,16860.881,26.12278687
2017-12-09,15142.834,23.35909839
2017-12-10,14869.805,22.91989789
2017-12-11,15068.95,23.24024695
2017-12-12,17276.393,26.79118868
2017-12-13,16808.367,26.03831169
2017-12-14,16252.31,25.14382607
2017-12-15,17771.9,27.58827222
2017-12-16,19498.684,30.36601524
2017-12-17,19279.9,30.01407445
2017-12-18,18961.857,29.50246343
2017-12-19,17737.111,27.53230987
2017-12-20,17382.939,26.96258094
2017-12-21,16047.51,24.81438025
2017-12-22,15190.945,23.43649081
2017-12-23,13776.61,21.16136018
2017-12-24,13949.175,21.43895207
2017-12-25,14119.028,21.71218137
2017-12-26,13740.94,21.10398063
2017-12-27,15589.321,24.07732727
2017-12-28,14380.582,22.13292293
2017-12-29,14214.01,21.86497152
2017-12-30,13215.574,20.25886524
2017-12-31,14165.575,21.7870579
2018-01-01,13796,21.19255137
2018-01-02,15005.856,23.13875254
2018-01-03,15053.262,23.21501088
2018-01-04,15039.24,23.19245478
2018-01-05,17174.119,26.62666846
2018-01-06,17319.197,26.86004415
2018-01-07,17155.949,26.59743979
2018-01-08,15265.906,23.55707473
2018-01-09,14714.253,22.66967349
2018-01-10,14437.42,22.22435379
2018-01-11,13296.794,20.38951753
2018-01-12,13912.882,21.38057034
2018-01-13,13791.19,21.18481389
2018-01-14,13852.92,21.28411414
2018-01-15,14012.196,21.54032904
2018-01-16,13554.14,20.80349001
2018-01-17,11116.946,16.88296572
2018-01-18,11345.423,17.25049889
2018-01-19,11174.82,16.97606312
2018-01-20,12950.793,19.83293265
2018-01-21,11505.228,17.50756475
2018-01-22,11513.42,17.52074259
2018-01-23,11223.064,17.05366949
2018-01-24,11282.259,17.14889188
2018-01-25,11392.03,17.32547194
2018-01-26,10969.815,16.64628754
2018-01-27,11524.776,17.5390101
2018-01-28,11431.37,17.38875514
2018-01-29,11212.655,17.03692534
2018-01-30,10184.062,15.38230785
2018-01-31,10082.52,15.21896513
2018-02-01,9083.2588,13.61153142
2018-02-02,8901.9014,13.31979589
2018-02-03,8852.7305,13.24069849
2018-02-04,8400.6484,12.5134692
2018-02-05,6838.8169,10.00107244
2018-02-06,6925.46,10.14044845
2018-02-07,8099.9585,12.02977277
2018-02-08,8240.5371,12.25591062
2018-02-09,8245.0801,12.26321859
2018-02-10,8319.877,12.38353854
2018-02-11,8343.4551,12.42146679
2018-02-12,8068.02,11.97839579
2018-02-13,8597.7676,12.83055952
2018-02-14,9334.6338,14.01589882
2018-02-15,9471.6396,14.23628938
2018-02-16,10127.162,15.29077724
2018-02-17,10841.991,16.44066702
2018-02-18,11085.83,16.83291184
2018-02-19,11110.965,16.87334455
2018-02-20,11390.392,17.32283702
2018-02-21,11245.98,17.09053268
2018-02-22,9931.0713,14.9753414
2018-02-23,10162.116,15.34700502
2018-02-24,10171.3,15.36177861
2018-02-25,9696.5938,14.5981557
2018-02-26,10348.604,15.64699375
2018-02-27,10319.46,15.60011207
2018-02-28,10370.165,15.68167726
2018-03-01,11009.382,16.70993589
2018-03-02,10931.12,16.5840419
2018-03-03,11326.948,17.2207796
2018-03-04,11430.182,17.3868441
2018-03-05,11516.83,17.52622799
2018-03-06,10763.198,16.31391885
2018-03-07,10118.058,15.27613235
2018-03-08,9920.46,14.95827183
2018-03-09,9089.2783,13.62121452
2018-03-10,8746.002,13.06901266
2018-03-11,8777.3701,13.11947208
2018-03-12,9182.8438,13.77172606
2018-03-13,9154.7002,13.72645364
2018-03-14,9153.54,13.72458732
2018-03-15,8358.1221,12.44506045
2018-03-16,8530.4023,12.7221942
2018-03-17,8297.8896,12.34816912
2018-03-18,8171.415,12.14471927
2018-03-19,8412.0332,12.53178304
2018-03-20,8605.6396,12.84322259
2018-03-21,8947.7529,13.39355363
2018-03-22,8690.4082,12.97958324
2018-03-23,8725.3701,13.03582373
2018-03-24,8662.3779,12.93449308
2018-03-25,8617.2969,12.86197478
2018-03-26,8457.96,12.60566191
2018-03-27,7876.1948,11.66982152
2018-03-28,7960.3799,11.80524354
2018-03-29,7950.6099,11.7895273
2018-03-30,6882.5317,10.07139303
2018-03-31,6935.48,10.15656684
2018-04-01,6937.5601,10.15991294
2018-04-02,7035.8481,10.31802119
2018-04-03,7410.4351,10.92059014
2018-04-04,7426.48,10.94640032
2018-04-05,6826.5098,9.981274962
2018-04-06,6603.8765,9.623142102
2018-04-07,6634.6802,9.672693616
2018-04-08,7017.6567,10.2887581
2018-04-09,6699.2734,9.776599669
2018-04-10,6784.4102,9.913552613
2018-04-11,6926.2666,10.14174596
2018-04-12,7847.8452,11.62421772
2018-04-13,7941.46,11.77480857
2018-04-14,8036.5112,11.92771003
2018-04-15,8340.748,12.41711209
2018-04-16,8368.0996,12.46111048
2018-04-17,7895.417,11.70074277
